🇨🇳河南地方,#genre#
CCTV15,http://183.129.255.66:8480/hls/16/index.m3u8
CCTV15,http://74.91.26.218:82/live/cctv15hd.m3u8
CCTV15,https://live.264788.xyz/channel/cctv15?streamid=57de0bed5d834945e7cc8c1b36fc7cc1&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV15,http://183.223.157.33:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://123.163.114.168:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://47.104.178.59:3566/673168140
CCTV9,http://110.154.192.76:7788/673168140
CCTV9,http://153.0.171.163:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://116.236.204.18:1234/673168140
CCTV9,http://27.12.12.29:1234/673168140
CCTV9,http://182.61.15.163:80/673168140
CCTV9,http://1.24.39.180:9003/hls/9/index.m3u8
CCTV9,http://113.25.252.226:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://38.75.136.137:98/gslb/dsdqbv/cctv9hd.m3u8?auth=test20251009
CCTV9,http://60.10.139.113:8801/hls/9/index.m3u8
CCTV9,https://live.264788.xyz/channel/cctv9?streamid=a1c62cd1a08c871f0139cd4415979edd&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV9,http://120.202.94.181:9446/tsfile/live/0009_1.m3u8?key=txiptv
CCTV8,http://1.24.39.180:9003/hls/8/index.m3u8
CCTV8,http://222.223.41.27:8888/hls/8/index.m3u8
CCTV8,http://47.104.178.59:3566/624878356
CCTV8,http://183.162.104.116:1234/624878356
CCTV8,http://14.153.176.183:1234/624878356
CCTV8,http://119.88.243.98:17231/624878356
CCTV8,http://27.12.12.29:1234/624878356
CCTV8,http://110.154.192.76:7788/624878356
CCTV8,http://153.0.171.163:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://124.165.251.82:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://123.163.114.168:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://60.10.139.113:8801/hls/8/index.m3u8
CCTV8,http://182.37.41.46:8154/tsfile/live/0008_1.m3u8?key=txiptv
CCTV8,https://live.264788.xyz/channel/cctv8?streamid=40de643d4d7181842c8181a3a31bfade&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV17,http://47.104.178.59:3566/673168256
CCTV17,http://27.12.12.29:1234/673168256
CCTV17,http://101.6.130.52:1234/673168256
CCTV17,http://183.162.104.116:1234/673168256
CCTV17,http://1.24.39.180:9003/hls/61/index.m3u8
CCTV17,http://119.88.243.98:17231/673168256
CCTV17,http://110.154.192.76:7788/673168256
CCTV17,http://182.61.15.163:80/673168256
CCTV17,http://38.75.136.137:98/gslb/dsdqbv/cctv17hd.m3u8?auth=test20251009
CCTV17,https://live.264788.xyz/channel/cctv17?streamid=6553344335ee5b54198e5392ff03305a&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV17,https://live.264788.xyz/channel/cctv17?streamid=348c8c0c04a6d2b900e5a3bcb4af8ce1&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV17,https://live.264788.xyz/channel/cctv17?streamid=faa6e8dcf39e314823d4ca46e5f4a6c8&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV17,http://182.37.41.46:8154/tsfile/live/0019_1.m3u8?key=txiptv
CCTV17,http://183.129.255.66:8480/hls/18/index.m3u8
CCTV17,http://www.negative.top:50000/rtp/233.50.200.113:5140
CCTV-3综艺,http://219.150.217.47:6610/PLTV1/80/index.m3u8?icpid=dxrm1
CCTV-9纪录,http://219.150.217.47:6610/PLTV1/200/index.m3u8?icpid=dxrm1
CCTV-11戏曲,http://219.150.217.47:6610/PLTV1/240/index.m3u8?icpid=dxrm1
CCTV-13新闻,http://219.150.217.47:6610/PLTV1/280/index.m3u8?icpid=dxrm1
CCTV,http://107.150.60.122/live/cctv4k.m3u8
CCTV风云足球,http://207.56.13.146:81/cdnlive/fyzq.m3u8
CCTV风云足球,http://107.150.60.122/live/fyzq.m3u8
CCTV风云足球,https://epg.pw/stream/ac8062ec9484078061d3bef507c15a423ac57ae4144e3fcc4b0a198dd420f911.m3u8
CCTV世界地理,https://shcm-stream-cf1.stream.264788.xyz/cms001/ch00000090990000001620/index.m3u8?streamid=8a034b40397504e25b3775c772237996&streamkey=01vY5fRxC8VyKg4oq30vfikHXTCAKySLP29l6OG91kQlzDttHgzNLkUw5kivm3PfNsVHJv5FgdsPBYFYI2IWpt7tfRCuFHqLT2pvX67ubMds8jl2DHtvOh0&token=1775754349-4f33f4f84a4abeba-0-91687dc8c9325092efa1d00f330d2710
CCTV怀旧剧场,http://60.10.139.113:8801/hls/67/index.m3u8
CCTV-央视文化精品,http://207.56.13.146:81/cdnlive/ysjp.m3u8
CCTV老故事-,http://60.10.139.113:8801/hls/74/index.m3u8
CCTV16,http://1.24.39.180:9003/hls/60/index.m3u8
CCTV16,http://107.150.60.122/live/cctv16hd.m3u8
CCTV16,https://live.264788.xyz/channel/cctv16?streamid=cc85018b83212f71155d47ecd19d745e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV央视台球,https://epg.pw/stream/25677ac2e8c1f7c3dd6359c43eb5f0f54efb3f5c11f9dda18d01b3e0308ed017.m3u8
CCTV8K,http://107.150.60.122/live/cctv8k.m3u8
CCTV9576,https://xykt-fix.github.io/Y77.m3u8
CCTV-16奥林匹克,http://207.56.13.146:81/cdnlive/cctv16.m3u8
CCTV-世界地理,http://192.151.150.154/live/sjdl.m3u8
CCTV-第一剧场,http://192.151.150.154/live/dyjc.m3u8
CCTV-怀旧剧场,http://173.208.212.130:8181/720p/hjjc.m3u8
CCTV-怀旧剧场,http://192.151.150.154/live/hjjc.m3u8
CCTV-风云音乐,http://207.56.13.146:81/cdnlive/fyyy.m3u8
CHC家庭影院,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=chcjt
CHC动作电影,https://live.264788.xyz/channel/chcdongzuodianying?streamid=93acb2d859f1483a3fe6f3a46516506f&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CHC影迷电影,http://116.236.204.18:1234/952383261
CHC影迷电影,http://119.88.243.98:17231/952383261
CHC影迷电影,http://110.154.192.76:7788/952383261
CHC影迷电影,http://101.6.130.52:1234/952383261
CHC影迷电影,http://182.61.15.163:80/952383261
CHC影迷电影,http://183.162.104.116:1234/952383261
CHC影迷电影,http://47.104.178.59:3566/952383261
CHC影迷电影,https://live.264788.xyz/channel/chcyingmidianying?streamid=cba6f50f29e98905aa48ac42cd5864c8&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
东方卫视4K,http://bp-resource-dfl.bestv.cn/148/3/video.m3u8
东方卫视4K,https://bp-resource-dfl.bestv.cn/148/3/video.m3u8
湖南卫视4K,https://txmov2.a.kwimgs.com/bs3/video-hls/5199687338554291078_hlsb.m3u8
安多卫视,https://liveout.xntv.tv/a65jur/96iln2.m3u8
安徽卫视,http://219.150.217.47:6610/PLTV1/1100/index.m3u8?icpid=dxrm1
安徽卫视,http://153.0.171.163:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://222.90.21.30:9901/hls/25/index.m3u8
安徽卫视,http://60.10.139.113:8801/hls/99/index.m3u8
安徽卫视,http://204.12.221.218:8181/3m1080p/ahws.m3u8
安徽卫视,https://live.264788.xyz/channel/anhuiweishi?streamid=b6434e5bd6899466846bd37f7c67a1f4&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
安徽卫视,https://live.264788.xyz/channel/anhuiweishi?streamid=a71db09d6da162eb65f7f918f3a4178c&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
安徽卫视,http://49.87.154.246:85/tsfile/live/0130_1.m3u8?key=txiptv
北京卫视,http://219.150.217.47:6610/PLTV1/1020/index.m3u8?icpid=dxrm1
北京卫视,http://116.236.204.18:1234/630287636
北京卫视,http://101.6.130.52:1234/630287636
北京卫视,http://183.162.104.116:1234/630287636
北京卫视,http://47.104.178.59:3566/630287636
北京卫视,http://119.88.243.98:17231/630287636
北京卫视,http://27.12.12.29:1234/630287636
北京卫视,http://110.154.192.76:7788/630287636
北京卫视,http://182.37.41.46:8154/tsfile/live/0122_1.m3u8?key=txiptv
北京卫视,http://58.56.162.102:4466/newlive/live/hls/20/live.m3u8
北京卫视,http://192.151.150.154/live/bjwshd.m3u8
北京卫视,http://182.61.15.163:80/630287636
兵团卫视,http://119.88.243.98:17231/956923145
兵团卫视,http://47.104.178.59:3566/956923145
兵团卫视,http://110.154.192.76:7788/956923145
兵团卫视,http://222.90.21.30:9901/hls/65/index.m3u8
兵团卫视,http://101.6.130.52:1234/956923145
兵团卫视,http://116.236.204.18:1234/956923145
兵团卫视,http://183.162.104.116:1234/956923145
兵团卫视,http://182.61.15.163:80/956923145
兵团卫视,http://genglei.8866.org:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://192.151.150.154/live/btws.m3u8
兵团卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=btws
兵团卫视,https://live.264788.xyz/channel/bingtuanweishi?streamid=b9dcd906150192bdf76f447df83f8033&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
兵团卫视,https://live.264788.xyz/channel/bingtuanweishi?streamid=ec8c0353332f89d571192f8854d06c1f&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
重庆卫视,http://219.150.217.47:6610/PLTV1/1340/index.m3u8?icpid=dxrm1
重庆卫视,http://116.236.204.18:1234/738910914
重庆卫视,http://47.104.178.59:3566/738910914
重庆卫视,http://119.88.243.98:17231/738910914
重庆卫视,http://14.153.176.183:1234/738910914
重庆卫视,http://110.154.192.76:7788/738910914
重庆卫视,http://183.162.104.116:1234/738910914
重庆卫视,http://182.61.15.163:80/738910914
重庆卫视,http://123.163.114.168:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://222.90.21.30:9901/hls/29/index.m3u8
重庆卫视,http://222.90.21.30:9901/hls/69/index.m3u8
重庆卫视,https://live.264788.xyz/channel/chongqingweishi?streamid=67cc81d963a7523e0fd449d3844b30bc&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
重庆卫视,https://live.264788.xyz/channel/chongqingweishi?streamid=3154f54402f859ff850d544c66ba77ed&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
重庆卫视,https://live.264788.xyz/channel/chongqingweishi?streamid=0d606a0ff89dc49b8efb489237c11095&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
重庆卫视,https://live.264788.xyz/channel/chongqingweishi?streamid=2bd433d1c200217fe52bc28425ce5a29&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
重庆卫视,https://live.264788.xyz/channel/chongqingweishi?streamid=17072355ef8fa4c2242ee1efb6c1a7c5&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
重庆卫视,https://live.264788.xyz/channel/chongqingweishi?streamid=686f6f7a1575884e5faa8bc3db4f3e9e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
重庆卫视,https://live.264788.xyz/channel/chongqingweishi?streamid=a70f858363ae250a4fbf283111a42054&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
重庆卫视,http://182.37.41.46:8154/tsfile/live/0142_1.m3u8?key=txiptv
东方卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953535631090825_hlsb.m3u8
东方卫视,http://116.236.204.18:1234/651632648
东方卫视,http://27.12.12.29:1234/651632648
东方卫视,http://219.150.217.47:6610/PLTV1/980/index.m3u8?icpid=dxrm1
东方卫视,http://110.154.192.76:7788/651632648
东方卫视,http://183.162.104.116:1234/651632648
东方卫视,http://47.104.178.59:3566/651632648
东方卫视,http://14.153.176.183:1234/651632648
东方卫视,http://119.88.243.98:17231/651632648
东方卫视,http://182.61.15.163:80/651632648
东方卫视,http://bp-resource-dfl.bestv.cn/155/3/video.m3u8
东方卫视,http://107.150.60.122/live/dfwshd.m3u8
东方卫视,http://182.37.41.46:8154/tsfile/live/0107_1.m3u8?key=txiptv
东方卫视,http://204.12.221.218:8181/3m1080p/dfws.m3u8
东方卫视,http://173.208.212.130:8181/720p/dfws.m3u8
东方卫视,https://live.264788.xyz/channel/dongfangweishi?streamid=aa8142885ada622172731e7680cd83b7&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
东方卫视,https://live.264788.xyz/channel/dongfangweishi?streamid=a98a89080092a7cf477ee2ef68844319&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
东方卫视,https://live.264788.xyz/channel/dongfangweishi?streamid=1f254bac0e50a789df71841f98a0ea9a&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
东方卫视,https://live.264788.xyz/channel/dongfangweishi?streamid=3433f27cf6adcff6f7d7ca24155aab41&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
东方卫视,https://live.264788.xyz/channel/dongfangweishi?streamid=85aea482acc87c868b509dfc6299cc44&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
东方卫视,http://112.123.243.37:50085/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,https://epg.pw/stream/6aec3ea636542c53729b5c9dd290864ab04d4a69d2b9cb7864a9898779915898.m3u8
东方卫视,https://live.264788.xyz/channel/dongfangweishi?streamid=1d5fd57f18cd8a77af78ee5e1f479e70&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
东方卫视,https://live.264788.xyz/channel/dongfangweishi?streamid=d5d7da9b3bb6bae0fe51c654812c073a&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
东南卫视,http://219.150.217.47:6610/PLTV1/1400/index.m3u8?icpid=dxrm1
东南卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
东南卫视,http://116.236.204.18:1234/849116810
东南卫视,http://47.104.178.59:3566/849116810
东南卫视,http://14.153.176.183:1234/849116810
东南卫视,http://119.88.243.98:17231/849116810
东南卫视,http://110.154.192.76:7788/849116810
东南卫视,http://183.162.104.116:1234/849116810
东南卫视,http://222.90.21.30:9901/hls/30/index.m3u8
东南卫视,http://182.37.41.46:8154/tsfile/live/0137_1.m3u8?key=txiptv
东南卫视,http://60.10.139.113:8801/hls/21/index.m3u8
东南卫视,https://live.264788.xyz/channel/dongnanweishi?streamid=4d90aad6479c0a0b75ec6c1bae2fe784&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
东南卫视,http://58.56.162.102:4466/newlive/live/hls/28/live.m3u8
大湾区卫视,http://47.104.178.59:3566/608917627
凤凰古城东关门,https://gcalic.v.myalicdn.com/gc/fhgcdgm_1/index.m3u8
凤凰古城南华山,https://gcalic.v.myalicdn.com/gc/fhgcdnhs_1/index.m3u8
凤凰卫视,http://221.7.175.154:8445/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰卫视,http://221.7.175.154:8445/tsfile/live/1020_1.m3u8
凤凰卫视,http://122.152.202.33/s/81a8a44f/index.m3u8?id=15
凤凰卫视,http://218.206.193.218:8888/hls/67/index.m3u8
凤凰香港,http://122.152.202.33/s/81a8a44f/index.m3u8?id=fhhk TVB
凤凰香港,http://122.152.202.33/s/81a8a44f/index.m3u8?id=fhhk
凤凰香港,https://epg.pw/stream/8770e89223a086eb1b8a0c931e42296d772a8069ad3eb72540e0c434e7cb3e93.m3u8
凤凰香港,https://epg.pw/stream/5f16dc7fc8aaaed3205516c63e4a8c24bca9dbba1181684244729cf574505b0e.m3u8
凤凰中文,http://218.206.193.218:8888/hls/66/index.m3u8
凤凰中文,http://zmgd.zyrnet.com:8888/hls/110/index.m3u8
凤凰资讯,http://221.7.175.154:8445/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://zmgd.zyrnet.com:8888/hls/109/index.m3u8
广东卫视,https://txmov2.a.kwimgs.com/upic/2023/01/26/09/BMjAyMzAxMjYwOTE3NDVfNzM5MzQzNzIyXzk0NjI1OTUwNTA3XzBfMw==_b_B81ddda927d33445d544befd008e60109.mp4
广东卫视,http://47.104.178.59:3566/608831231
广东卫视,http://119.88.243.98:17231/608831231
广东卫视,http://183.162.104.116:1234/608831231
广东卫视,http://153.0.171.163:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://110.154.192.76:7788/608831231
广东卫视,http://204.12.221.218:8181/3m1080p/gdws.m3u8
广东卫视,http://38.75.136.137:98/gslb/dsdqpub/gdwshd.m3u8?auth=testpub
广东卫视,http://192.151.150.154/live/gdwshd.m3u8
甘肃卫视,http://219.150.217.47:6610/PLTV1/1500/index.m3u8?icpid=dxrm1
甘肃卫视,http://113.25.252.226:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://222.90.21.30:9901/hls/36/index.m3u8
甘肃卫视,https://live.264788.xyz/channel/gansuweishi?streamid=f60c1d3f290ed5ccba22a6ed075ce018&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
甘肃卫视,http://58.56.162.102:4466/newlive/live/hls/46/live.m3u8
广西卫视,http://219.150.217.47:6610/PLTV1/1440/index.m3u8?icpid=dxrm1
广西卫视,http://153.0.171.163:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://60.10.139.113:8801/hls/52/index.m3u8
广西卫视,https://hlscdn.liangtv.cn/live/de0f97348eb84f62aa6b7d8cf0430770/dd505d87880c478f901f38560ca4d4e6.m3u8
广西卫视,https://hlscdn.liangtv.cn/live/0c4ef3a44b934cacb8b47121dfada66c/d7e04258157b480dae53883cc6f8123b.m3u8
广西卫视,http://107.150.60.122/live/gxwshd.m3u8
广西卫视,https://gd202.tv1288.xyz/tsfile/live/1028_1.m3u8
广西卫视,http://221.226.51.220:50081/newlive/live/hls/25/live.m3u8
贵州卫视,http://219.150.217.47:6610/PLTV1/1160/index.m3u8?icpid=dxrm1
贵州卫视,http://153.0.171.163:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://222.90.21.30:9901/hls/34/index.m3u8
贵州卫视,http://107.150.60.122/live/gzwshd.m3u8
贵州卫视,http://182.37.41.46:8154/tsfile/live/0120_1.m3u8?key=txiptv
贵州卫视,https://gd202.tv1288.xyz/tsfile/live/1023_1.m3u8
贵州卫视,http://60.10.139.113:8801/hls/36/index.m3u8
湖北卫视,http://219.150.217.47:6610/PLTV1/1280/index.m3u8?icpid=dxrm1
湖北卫视,http://27.12.12.29:1234/947472496
湖北卫视,http://119.88.243.98:17231/947472496
湖北卫视,http://183.162.104.116:1234/947472496
湖北卫视,http://124.116.183.146:9901/tsfile/live/0132_1.m3u8
湖北卫视,http://47.104.178.59:3566/947472496
湖北卫视,http://110.154.192.76:7788/947472496
湖北卫视,http://182.61.15.163:80/947472496
湖北卫视,http://60.10.139.113:8801/hls/29/index.m3u8
湖北卫视,http://153.0.171.163:85/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://58.56.162.102:4466/newlive/live/hls/34/live.m3u8
湖北卫视,http://207.56.13.146:81/cdnlive/hbws.m3u8
湖北卫视,http://182.37.41.46:8154/tsfile/live/0132_1.m3u8?key=txiptv
湖北卫视,http://153.0.171.163:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://219.150.217.47:6610/PLTV1/1180/index.m3u8?icpid=dxrm1
河北卫视,http://60.10.139.113:8801/hls/16/index.m3u8
河北卫视,http://event.pull.hebtv.com/jishi/weishi_tingyun.m3u8
河北卫视,http://183.162.104.116:1234/962042070
河北卫视,http://47.104.178.59:3566/962042070
河北卫视,http://222.90.21.30:9901/hls/44/index.m3u8
河北卫视,http://101.6.130.52:1234/962042070
河北卫视,http://14.153.176.183:1234/962042070
河北卫视,http://110.154.192.76:7788/962042070
河北卫视,http://153.0.171.163:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://182.37.41.46:8154/tsfile/live/0117_1.m3u8?key=txiptv
河北卫视,http://204.12.221.218:8181/3m1080p/hews.m3u8
河北卫视,http://118.193.115.2:9901/tsfile/live/0117_1.m3u8?key=txiptv
黑龙江卫视,http://219.150.217.47:6610/PLTV1/1060/index.m3u8?icpid=dxrm1
黑龙江卫视,http://153.0.171.163:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,https://idclive.hljtv.com:4430/live/hljws_own.m3u8
黑龙江卫视,http://124.116.183.146:9901/tsfile/live/0143_1.m3u8
黑龙江卫视,http://182.37.41.46:8154/tsfile/live/0143_1.m3u8?key=txiptv
黑龙江卫视,http://60.10.139.113:8801/hls/27/index.m3u8
黑龙江卫视,http://221.226.51.220:50081/newlive/live/hls/31/live.m3u8
黑龙江卫视,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
黑龙江卫视,http://58.56.162.102:4466/newlive/live/hls/27/live.m3u8
湖南卫视,http://219.150.217.47:6610/PLTV1/1220/index.m3u8?icpid=dxrm1
湖南卫视,http://153.0.171.163:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://60.10.139.113:8801/hls/17/index.m3u8
湖南卫视,http://124.116.183.146:9901/tsfile/live/0128_1.m3u8
湖南卫视,http://74.91.26.218:82/live/hnwshd.m3u8
湖南卫视,http://58.56.162.102:4466/newlive/live/hls/18/live.m3u8
湖南卫视,https://live.264788.xyz/channel/hunanweishi?streamid=763a3d2b96259ea95b79897ae6de248d&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
湖南卫视,https://live.264788.xyz/channel/hunanweishi?streamid=3a2f9c81b8b580f1303e333f855c5f54&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
湖南卫视,https://live.264788.xyz/channel/hunanweishi?streamid=37cb5c9acb9e3f8181024abb01b76800&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
海南卫视,http://219.150.217.47:6610/PLTV1/1480/index.m3u8?icpid=dxrm1
海南卫视,http://116.236.204.18:1234/947472502
海南卫视,http://27.12.12.29:1234/947472502
海南卫视,http://47.104.178.59:3566/947472502
海南卫视,http://119.88.243.98:17231/947472502
海南卫视,http://110.154.192.76:7788/947472502
海南卫视,http://183.162.104.116:1234/947472502
海南卫视,http://182.61.15.163:80/947472502
海南卫视,https://live.264788.xyz/channel/hainanweishi?streamid=c0056307691771cf4adf3fcf3f54a006&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
海南卫视,https://live.264788.xyz/channel/hainanweishi?streamid=138a77a2a88f0a2df6d0af493cf4d5bc&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
海南卫视,https://live.264788.xyz/channel/hainanweishi?streamid=381740134eacf3b0876961bcef3249e2&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
海南卫视,https://live.264788.xyz/channel/hainanweishi?streamid=ca8d591103c2814acc3d0a2fb10bdbd6&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
海南卫视,https://live.264788.xyz/channel/hainanweishi?streamid=e2f5fd351d358cfa4c8b8d5bcb6725a8&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
海南卫视,https://live.264788.xyz/channel/hainanweishi?streamid=c6d5b63dbc2e2cee41663d959a984eab&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
海南卫视,http://cssbyd.imwork.net:8082/hls/31/index.m3u8
海南卫视,http://222.90.21.30:9901/hls/37/index.m3u8
海南卫视,https://live.264788.xyz/channel/hainanweishi?streamid=22a384055e4a94909e17012c852ac26d&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
河南卫视,http://219.150.217.47:6610/PLTV1/580/index.m3u8?icpid=dxrm1
河南卫视,http://47.104.178.59:3566/790187291
河南卫视,http://153.0.171.163:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://119.88.243.98:17231/790187291
河南卫视,http://14.153.176.183:1234/790187291
河南卫视,http://183.162.104.116:1234/790187291
河南卫视,http://182.61.15.163:80/790187291
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws#http://lxajh.top/tv/hn.php?id=hnws
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws
河南卫视,https://live.264788.xyz/channel/henanweishi?streamid=dbf52e1b61eb6d2cc03d3c6ccf8153a8&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
河南卫视,https://live.264788.xyz/channel/henanweishi?streamid=f7e5ccdb8224cba29c8c4b459e3d7d5e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
河南卫视,https://live.264788.xyz/channel/henanweishi?streamid=236ecef31b4ada45c617dc9c7aec3cd4&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
河南卫视,https://live.264788.xyz/channel/henanweishi?streamid=b839e612c7ab3a6dad2ff1103173b0c1&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
河南卫视,https://live.264788.xyz/channel/henanweishi?streamid=de4caed9fca85dd3e98a6727a98c08ad&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
河南卫视,https://live.264788.xyz/channel/henanweishi?streamid=e6115275e3e4065441b2b9117937c8b2&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
河南卫视,https://live.264788.xyz/channel/henanweishi?streamid=ffc9cbdd1791aa15a6321452d620baff&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
河南卫视,http://222.90.21.30:9901/hls/31/index.m3u8
河南卫视,http://110.154.192.76:7788/790187291
